features	accuracy	lamda	sensitivity	classibias
[52]	0.38152173913	1.0	0.38152173913	1.0276823252
[10  18  26  29  33  34  35  41  44  50  53  54  56]	0.61847826087	1.0	0.386956521739	1.11387861817
[17  26  31]	0.575	1.0	0.40652173913	0.410928062257
[4  11  14  16  23  32  40  44  48  54  57]	0.5	1.0	0.407608695652	1.26994958631
[1  28  33  47  48  51  55]	0.484782608696	1.0	0.402173913043	1.31978875923
[4  23  36  48  54]	0.48152173913	1.0	0.38152173913	0.688099760042
[8  20  22  36  41  42  44  47  54]	0.590217391304	1.0	0.39347826087	0.427247490281
[20]	0.382608695652	1.0	0.382608695652	0.569297523659
[2  10  14  15  18  21  23  24  25  26  31  42  52]	0.609782608696	1.0	0.39347826087	1.17814116902
[14  30  36]	0.503260869565	1.0	0.382608695652	0.279106313464
[4  5  11  12  21  24  34  44  48  52  55]	0.464130434783	1.0	0.411956521739	2.14676796002
[1  12  23  28  30  43  51]	0.536956521739	1.0	0.4	0.54444191449
[7  21  23  25  30  32  35  36  41]	0.60652173913	1.0	0.376086956522	1.06419943451
[38]	0.408695652174	1.0	0.403260869565	0.435524979403
[1  33  45]	0.53152173913	1.0	0.341304347826	0.266056870188
[4  8  13  18  19  23  29  39  40  47  55]	0.467391304348	1.0	0.398913043478	2.15185224733
[4  26  31  38  39  48  49]	0.614130434783	1.0	0.325	0.0257441196096
[10  12  14  16  21  26  33  42  44]	0.607608695652	1.0	0.383695652174	0.85513285241
[6  13  29  33  48]	0.515217391304	1.0	0.388043478261	0.47332026462
[46]	0.470652173913	1.0	0.376086956522	0.284386099517
[23  42  47]	0.45652173913	1.0	0.388043478261	0.669617105671
[1  7  14  15  25  28  29  38  40  42  43  49  50]	0.661956521739	1.0	0.379347826087	0.378900709736
[3  18  21  22  31  32  36  38  42  53  56]	0.497826086957	1.0	0.40652173913	1.87818989748
[8  18  20  21  28  42  57]	0.472826086957	1.0	0.390217391304	1.38499325204
[1  3  8  15  19  31  43  48  49]	0.475	1.0	0.376086956522	1.20349347549
[50]	0.470652173913	1.0	0.311956521739	0.260867530656
[1  19  33  35  40]	0.508695652174	1.0	0.404347826087	0.784500491768
[16  28  57]	0.408695652174	1.0	0.377173913043	1.08414736715
[1  5  8  15  16  25  27  41  43  47  48  49  54]	0.716304347826	1.0	0.371739130435	0.59252999269
[13  15  18  20  30  31  32  39  41  43  56]	0.530434782609	1.0	0.407608695652	1.18776223593
[16  22  24  29  41  49  54]	0.483695652174	1.0	0.359782608696	0.761992024741
[1  13  15  17  25  36  43  56  57]	0.583695652174	1.0	0.40652173913	1.04791723383
[44]	0.43152173913	1.0	0.38152173913	0.346959087636
[14  24  38  47  54]	0.386956521739	1.0	0.378260869565	0.720114400191
[31  42  55]	0.5	1.0	0.389130434783	1.43842429367
[2  6  7  15  28  32  35  44  48  51  55  56  57]	0.486956521739	1.0	0.377173913043	1.65745147042
[7  13  15  21  22  23  33  40  46  47  49]	0.489130434783	1.0	0.403260869565	1.39262079094
[14  26  30  35  36  53  55]	0.525	1.0	0.36847826087	1.35391311408
[2  13  17  23  29  37  49  52  53]	0.511956521739	1.0	0.411956521739	1.27611198295
[10]	0.397826086957	1.0	0.397826086957	0.556424189423
[4  25  32  35  56]	0.605434782609	1.0	0.397826086957	0.844952607412
[19  28  36]	0.419565217391	1.0	0.370652173913	0.844105242844
[2  3  4  5  6  7  8  20  25  27  31  49  54]	0.705434782609	1.0	0.390217391304	0.843281965485
[2  6  14  15  33  34  37  38  39  49  54]	0.569565217391	1.0	0.361956521739	0.405791065102
[6  9  11  19  27  34  38]	0.548913043478	1.0	0.384782608696	1.10232826211
[8  21  26  30  33  35  37  50  55]	0.559782608696	1.0	0.413043478261	1.46703076041
[41]	0.41847826087	1.0	0.389130434783	0.371248790387
[5  11  26  30  43]	0.620652173913	1.0	0.430434782609	0.578616395843
[8  20  40]	0.409782608696	1.0	0.39347826087	0.71665060122
[2  7  10  23  24  25  28  33  34  35  38  54  57]	0.603260869565	1.0	0.386956521739	1.18054350748
[1  2  11  17  23  31  35  40  42  44  50]	0.560869565217	1.0	0.384782608696	0.661227793197
[2  17  20  28  36  42  56]	0.478260869565	1.0	0.370652173913	1.11747432372
[13  15  24  26  33  36  41  49  54]	0.597826086957	1.0	0.376086956522	0.354976421986
[32]	0.463043478261	1.0	0.409782608696	0.379567476796
[1  30  39  45  56]	0.525	1.0	0.386956521739	0.993659329408
[8  22  28]	0.46847826087	1.0	0.392391304348	0.522906742906
[8  10  14  23  26  27  38  40  43  44  46  47  48]	0.751086956522	1.0	0.375	0.13181800254
[7  8  10  15  30  33  35  39  44  51  55]	0.538043478261	1.0	0.389130434783	1.37210256153
[2  8  14  38  46  48  49]	0.51847826087	1.0	0.394565217391	0.381872432668
[9  14  16  37  42  47  49  54  57]	0.49347826087	1.0	0.378260869565	0.951448564549
[52]	0.389130434783	1.0	0.389130434783	0.904793419031
[4  8  39  40  41]	0.473913043478	1.0	0.376086956522	0.470031534732
[17  26  31]	0.552173913043	1.0	0.364130434783	0.346527812266
[4  11  14  16  23  32  40  44  48  54  57]	0.486956521739	1.0	0.391304347826	1.30470209928
[1  28  33  47  48  51  55]	0.460869565217	1.0	0.372826086957	1.32167491374
[20]	0.372826086957	1.0	0.372826086957	0.570161181378
[8  20  22  36  41  42  44  47  54]	0.573913043478	1.0	0.389130434783	0.428550554214
[4  23  36  48  54]	0.457608695652	1.0	0.373913043478	0.673001893327
[14  30  36]	0.455434782609	1.0	0.344565217391	0.246853267752
[4  5  11  12  21  24  34  44  48  52  55]	0.45	1.0	0.391304347826	2.03105965876
[1  12  23  28  30  43  51]	0.538043478261	1.0	0.382608695652	0.553123336253
[2  10  14  15  18  21  23  24  25  26  31  42  52]	0.60652173913	1.0	0.394565217391	1.24295126374
[8]	0.377173913043	1.0	0.377173913043	0.590628562367
[7  20  29  38  41]	0.50652173913	1.0	0.385869565217	0.745900217663
[7  21  23  25  30  32  35  36  41]	0.603260869565	1.0	0.385869565217	1.09701610899
[3  12  14]	0.386956521739	1.0	0.386956521739	0.683588779667
[4  8  13  18  19  23  29  39  40  47  55]	0.448913043478	1.0	0.392391304348	2.43738857757
[4  26  31  38  39  48  49]	0.594565217391	1.0	0.311956521739	0.00866977391286
[14  16  18  21  25  26  31  40  41  43  48  50  57]	0.616304347826	1.0	0.373913043478	1.23219998965
[4  29]	0.454347826087	1.0	0.371739130435	0.294178695601
[8  16  46  53  54]	0.448913043478	1.0	0.404347826087	1.32582788445
[10  12  14  16  21  26  33  42  44]	0.607608695652	1.0	0.371739130435	0.863102126701
[2  13  26  50]	0.591304347826	1.0	0.386956521739	0.199122641466
[1  8  10  17  20  25  30  33  54  56  57]	0.614130434783	1.0	0.386956521739	1.1464277087
[21  25  26  27  49  50  52]	0.698913043478	1.0	0.409782608696	0.653375915557
[1  7  14  15  25  28  29  38  40  42  43  49  50]	0.679347826087	1.0	0.390217391304	0.416270756134
[4  29]	0.473913043478	1.0	0.403260869565	0.327259502258
[4  13  30  35  36  49]	0.53152173913	1.0	0.353260869565	0.266417828162
[2  13  14  18  21  33  39  43  45]	0.540217391304	1.0	0.409782608696	0.966539562762
[2  13  26  50]	0.590217391304	1.0	0.394565217391	0.179318776729
[4  10  15  19  23  38  39  43  46  47  49  50]	0.511956521739	1.0	0.39347826087	1.02502871728
[3  6  11  18  28  29  30  52]	0.471739130435	1.0	0.386956521739	1.30048594288
[4  13  30  35  36  49]	0.535869565217	1.0	0.383695652174	0.289163710924
[17  55]	0.378260869565	1.0	0.378260869565	2.07825489747
[6  7  8  21  24  28  31  33  34  41  43  48  52]	0.519565217391	1.0	0.403260869565	1.65992087082
[9  12  16  21  30  31  32  45  48  57]	0.502173913043	1.0	0.379347826087	1.21158386157
[3  21  34  37]	0.453260869565	1.0	0.385869565217	1.01961404822
[4  10  15  19  23  38  39  43  46  47  49  50]	0.519565217391	1.0	0.40652173913	1.16828776157
[3  6  11  18  28  29  30  52]	0.479347826087	1.0	0.375	1.24779951027
[11  17  31  36  51  54]	0.473913043478	1.0	0.39347826087	0.716444316677
[4  29]	0.473913043478	1.0	0.385869565217	0.310768552875
[9  12  16  21  30  31  32  45  48  57]	0.532608695652	1.0	0.403260869565	1.31611736363
[2  13  26  50]	0.60652173913	1.0	0.389130434783	0.166871655812
[4  5  6  9  13  19  20  38  42  44  48  51]	0.458695652174	1.0	0.369565217391	1.37018081672
[10  25  33  36  50  54  56  57]	0.594565217391	1.0	0.388043478261	0.819245781621
[4  13  30  35  36  49]	0.532608695652	1.0	0.358695652174	0.289096433037
[17  55]	0.395652173913	1.0	0.395652173913	1.75349533394
[1  2  12  13  15  16  22  26  49  52]	0.567391304348	1.0	0.413043478261	1.01964161702
[3  21  34  37]	0.489130434783	1.0	0.408695652174	1.09442669933
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.509782608696	1.0	0.371739130435	2.09934130612
[4  10  15  19  23  38  39  43  46  47  49  50]	0.514130434783	1.0	0.389130434783	1.08774758887
[3  6  11  18  28  29  30  52]	0.505434782609	1.0	0.398913043478	1.26346492823
[11  17  31  36  51  54]	0.460869565217	1.0	0.382608695652	0.683584066988
[18  52]	0.38152173913	1.0	0.38152173913	1.21990044842
[9  12  16  21  30  31  32  45  48  57]	0.525	1.0	0.4	1.29948667397
[6  25  51  53]	0.602173913043	1.0	0.389130434783	0.799003050818
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.542391304348	1.0	0.377173913043	1.44084692032
[4  5  6  9  13  19  20  38  42  44  48  51]	0.486956521739	1.0	0.401086956522	1.40529682465
[10  25  33  36  50  54  56  57]	0.622826086957	1.0	0.40652173913	0.807760820312
[1  6  42  45  48  53]	0.515217391304	1.0	0.388043478261	0.87875349617
[4  29]	0.480434782609	1.0	0.389130434783	0.321795070314
[1  2  12  13  15  16  22  26  49  52]	0.570652173913	1.0	0.403260869565	0.986372670291
[2  13  26  50]	0.595652173913	1.0	0.408695652174	0.191602637793
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.541304347826	1.0	0.396739130435	1.70348020879
[6  12  14  15  21  28  32  35  48  54  55  57]	0.463043478261	1.0	0.395652173913	1.84461133382
[7  21  22  28  29  34  46  52]	0.513043478261	1.0	0.385869565217	1.37378166762
[4  13  30  35  36  49]	0.515217391304	1.0	0.35	0.272177205827
[17  55]	0.365217391304	1.0	0.365217391304	1.6532413192
[1  4  12  22  23  24  37  38  44  51]	0.521739130435	1.0	0.377173913043	0.688034862005
[3  21  34  37]	0.451086956522	1.0	0.391304347826	1.07467295576
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.538043478261	1.0	0.398913043478	1.44347201745
[4  10  15  19  23  38  39  43  46  47  49  50]	0.492391304348	1.0	0.372826086957	1.00181651823
[3  6  11  18  28  29  30  52]	0.476086956522	1.0	0.371739130435	1.1680996811
[11  17  31  36  51  54]	0.48152173913	1.0	0.398913043478	0.702614110164
[18  52]	0.375	1.0	0.375	1.11919594162
[9  12  16  21  30  31  32  45  48  57]	0.522826086957	1.0	0.405434782609	1.31963627523
[6  25  51  53]	0.578260869565	1.0	0.394565217391	0.727415983528
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.736956521739	1.0	0.380434782609	0.48184950032
[4  5  6  9  13  19  20  38  42  44  48  51]	0.483695652174	1.0	0.39347826087	1.42192490055
[10  25  33  36  50  54  56  57]	0.610869565217	1.0	0.386956521739	0.846695407048
[1  6  42  45  48  53]	0.536956521739	1.0	0.401086956522	0.919549578194
[31  32]	0.464130434783	1.0	0.382608695652	0.317150706523
[1  2  12  13  15  16  22  26  49  52]	0.547826086957	1.0	0.395652173913	1.04021864569
[6  12  27  55]	0.554347826087	1.0	0.4	1.45895499673
[6  12  14  15  21  28  32  35  48  54  55  57]	0.46847826087	1.0	0.391304347826	1.78211923494
[7  21  22  28  29  34  46  52]	0.510869565217	1.0	0.373913043478	1.4171676732
[11  13  15  16  22  28]	0.461956521739	1.0	0.39347826087	1.00491870478
[4  29]	0.45652173913	1.0	0.376086956522	0.299715780388
[1  4  12  22  23  24  37  38  44  51]	0.542391304348	1.0	0.402173913043	0.744655217589
[2  13  26  50]	0.561956521739	1.0	0.383695652174	0.183156366692
[1  5  7  9  22  29  32  36  37  45  47  55]	0.49347826087	1.0	0.401086956522	1.510739847
[4  13  30  35  36  49]	0.513043478261	1.0	0.346739130435	0.274863411878
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.560869565217	1.0	0.395652173913	1.44676154586
[17  55]	0.411956521739	1.0	0.411956521739	2.06295073529
[9  11  24  25  28  37  42  44  48  53]	0.690217391304	1.0	0.373913043478	0.653526946065
[3  21  34  37]	0.486956521739	1.0	0.413043478261	1.10230392546
[4  10  15  19  23  38  39  43  46  47  49  50]	0.497826086957	1.0	0.386956521739	1.08901353583
[3  6  11  18  28  29  30  52]	0.483695652174	1.0	0.384782608696	1.25443574195
[11  17  31  36  51  54]	0.441304347826	1.0	0.359782608696	0.690948362704
[18  52]	0.388043478261	1.0	0.388043478261	1.06555983221
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.730434782609	1.0	0.360869565217	0.468511080749
[9  12  16  21  30  31  32  45  48  57]	0.501086956522	1.0	0.385869565217	1.2522916771
[6  25  51  53]	0.576086956522	1.0	0.384782608696	0.724085790989
[4  5  6  9  13  19  20  38  42  44  48  51]	0.520652173913	1.0	0.415217391304	1.42648215993
[10  25  33  36  50  54  56  57]	0.615217391304	1.0	0.396739130435	0.811140536417
[1  6  42  45  48  53]	0.541304347826	1.0	0.376086956522	0.866779775891
[31  32]	0.430434782609	1.0	0.380434782609	0.299755055144
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.697826086957	1.0	0.346739130435	0.478297386981
[1  2  12  13  15  16  22  26  49  52]	0.521739130435	1.0	0.386956521739	0.975155056893
[6  12  14  15  21  28  32  35  48  54  55  57]	0.477173913043	1.0	0.4	1.7901875115
[7  21  22  28  29  34  46  52]	0.510869565217	1.0	0.373913043478	1.37811494116
[11  13  15  16  22  28]	0.44347826087	1.0	0.388043478261	1.01100457751
[23  32]	0.464130434783	1.0	0.407608695652	0.725364203687
[1  4  12  22  23  24  37  38  44  51]	0.516304347826	1.0	0.376086956522	0.712972950988
[5  8  18  54]	0.397826086957	1.0	0.397826086957	1.03791152745
[1  5  7  9  22  29  32  36  37  45  47  55]	0.539130434783	1.0	0.415217391304	1.39742163741
[4  29]	0.484782608696	1.0	0.414130434783	0.337588275814
[5  10  23  29  30  33  41  51]	0.560869565217	1.0	0.397826086957	0.793414160303
[3  17  19  29  42  50]	0.516304347826	1.0	0.40652173913	1.15221216212
[9  11  24  25  28  37  42  44  48  53]	0.640217391304	1.0	0.372826086957	0.639275373646
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.534782608696	1.0	0.383695652174	1.43109675014
[2  13  26  50]	0.58152173913	1.0	0.38152173913	0.171189294565
[3  4  13  22  23  25  28  29  36  40  45  47]	0.711956521739	1.0	0.379347826087	0.398624280145
[17  55]	0.395652173913	1.0	0.395652173913	1.92918031769
[4  12  23  30  32  34  40  54]	0.495652173913	1.0	0.39347826087	0.710685166946
[4  13  30  35  36  49]	0.502173913043	1.0	0.328260869565	0.252704671787
[6  14  19  33  36  37  42  44  48  52]	0.578260869565	1.0	0.408695652174	1.05881652648
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.738043478261	1.0	0.392391304348	0.470706837672
[3  21  34  37]	0.477173913043	1.0	0.405434782609	1.04847976397
[4  10  15  19  23  38  39  43  46  47  49  50]	0.522826086957	1.0	0.392391304348	1.04972970321
[18  52]	0.382608695652	1.0	0.382608695652	1.13451803237
[3  6  11  18  28  29  30  52]	0.505434782609	1.0	0.40652173913	1.1810598457
[11  17  31  36  51  54]	0.434782608696	1.0	0.363043478261	0.684184820307
[9  12  16  21  30  31  32  45  48  57]	0.504347826087	1.0	0.38152173913	1.28390389424
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.705434782609	1.0	0.339130434783	0.530848083055
[6  25  51  53]	0.589130434783	1.0	0.367391304348	0.727072068781
[4  5  6  9  13  19  20  38  42  44  48  51]	0.495652173913	1.0	0.40652173913	1.35556382862
[31  32]	0.457608695652	1.0	0.394565217391	0.318368329665
[10  25  33  36  50  54  56  57]	0.6	1.0	0.384782608696	0.899491822319
[1  6  42  45  48  53]	0.564130434783	1.0	0.408695652174	0.929333967379
[1  2  12  13  15  16  22  26  49  52]	0.516304347826	1.0	0.366304347826	0.9913152325
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.438043478261	1.0	0.397826086957	2.02198783659
[6  12  14  15  21  28  32  35  48  54  55  57]	0.422826086957	1.0	0.366304347826	2.13136846328
[23  32]	0.444565217391	1.0	0.396739130435	0.708170392012
[7  21  22  28  29  34  46  52]	0.498913043478	1.0	0.384782608696	1.35976078204
[11  13  15  16  22  28]	0.454347826087	1.0	0.403260869565	0.996817904898
[1  4  12  22  23  24  37  38  44  51]	0.51847826087	1.0	0.415217391304	0.802125204158
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.510869565217	1.0	0.375	1.69013744774
[5  8  18  54]	0.382608695652	1.0	0.382608695652	1.07239854571
[1  5  7  9  22  29  32  36  37  45  47  55]	0.470652173913	1.0	0.384782608696	1.99519537945
[21  25]	0.578260869565	1.0	0.383695652174	0.645838859579
[5  10  23  29  30  33  41  51]	0.552173913043	1.0	0.383695652174	0.780703713434
[3  17  19  29  42  50]	0.520652173913	1.0	0.396739130435	1.14980140075
[9  11  24  25  28  37  42  44  48  53]	0.678260869565	1.0	0.377173913043	0.701418599004
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.563043478261	1.0	0.409782608696	1.49584730602
[3  4  13  22  23  25  28  29  36  40  45  47]	0.666304347826	1.0	0.375	0.385837285387
[4  29]	0.478260869565	1.0	0.385869565217	0.315832313021
[5  13  29  43]	0.494565217391	1.0	0.39347826087	0.632422237869
[4  12  23  30  32  34  40  54]	0.502173913043	1.0	0.409782608696	0.735988050762
[17  24  35  48  51  53]	0.508695652174	1.0	0.382608695652	1.07552738454
[6  14  19  33  36  37  42  44  48  52]	0.555434782609	1.0	0.402173913043	0.99925114276
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.753260869565	1.0	0.388043478261	0.476362260999
[17  55]	0.380434782609	1.0	0.380434782609	2.04259918031
[3  5  6  11  15  23  24  31  32  34  45  54]	0.465217391304	1.0	0.385869565217	1.33840340838
[2  13  26  50]	0.585869565217	1.0	0.375	0.163700754734
[4  13  30  35  36  49]	0.515217391304	1.0	0.35	0.268708925285
[6  9  22  29  33  37  53  55]	0.509782608696	1.0	0.409782608696	1.48380174669
[4  6  10  12  24  25  30  31  35  42]	0.642391304348	1.0	0.384782608696	0.434284421382
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.720652173913	1.0	0.377173913043	0.560666243265
[3  21  34  37]	0.471739130435	1.0	0.397826086957	1.06691489159
[18  52]	0.384782608696	1.0	0.384782608696	1.09081118936
[4  10  15  19  23  38  39  43  46  47  49  50]	0.523913043478	1.0	0.401086956522	1.10087142794
[11  17  31  36  51  54]	0.469565217391	1.0	0.378260869565	0.718069338162
[3  6  11  18  28  29  30  52]	0.507608695652	1.0	0.403260869565	1.17017768243
[9  12  16  21  30  31  32  45  48  57]	0.507608695652	1.0	0.389130434783	1.29931300869
[5  12  13  14  15  18  19  24  28  45  47  51  53  56]	0.432608695652	1.0	0.390217391304	1.96600591036
[6  25  51  53]	0.605434782609	1.0	0.39347826087	0.759417286454
[31  32]	0.445652173913	1.0	0.385869565217	0.311579039646
[4  5  6  9  13  19  20  38  42  44  48  51]	0.497826086957	1.0	0.383695652174	1.37815060381
[1  6  42  45  48  53]	0.533695652174	1.0	0.370652173913	0.908772251683
[10  25  33  36  50  54  56  57]	0.632608695652	1.0	0.403260869565	0.809913876562
[1  2  12  13  15  16  22  26  49  52]	0.551086956522	1.0	0.404347826087	1.06816295437
[6  10  12  20  29  32  35  38  45  47  49  52  54  57]	0.558695652174	1.0	0.384782608696	1.00340588845
[23  32]	0.439130434783	1.0	0.386956521739	0.711993397557
[6  12  14  15  21  28  32  35  48  54  55  57]	0.486956521739	1.0	0.409782608696	1.78089573995
[11  13  15  16  22  28]	0.444565217391	1.0	0.405434782609	1.03378972193
[7  21  22  28  29  34  46  52]	0.525	1.0	0.421739130435	1.3717553232
[1  4  12  22  23  24  37  38  44  51]	0.523913043478	1.0	0.36847826087	0.708031034912
[21  25]	0.598913043478	1.0	0.404347826087	0.68229996677
[1  3  5  9  10  13  17  26  30  37  40  41  53  55]	0.525	1.0	0.391304347826	2.01720576548
[1  5  7  9  22  29  32  36  37  45  47  55]	0.508695652174	1.0	0.413043478261	1.5308952244
[5  8  18  54]	0.395652173913	1.0	0.395652173913	1.04500598223
[3  17  19  29  42  50]	0.510869565217	1.0	0.4	0.985558771405
[5  10  23  29  30  33  41  51]	0.53152173913	1.0	0.378260869565	0.776151986601
[9  11  24  25  28  37  42  44  48  53]	0.68152173913	1.0	0.39347826087	0.673035052894
[1  3  8  10  13  17  18  19  22  27  38  49  50  51]	0.519565217391	1.0	0.394565217391	1.40632726569
[25  50]	0.627173913043	1.0	0.0	-0.0271244522483
[5  13  29  43]	0.490217391304	1.0	0.375	0.649416767291
[3  4  13  22  23  25  28  29  36  40  45  47]	0.688043478261	1.0	0.391304347826	0.403072726874
[17  24  35  48  51  53]	0.490217391304	1.0	0.36847826087	1.04016467434
[4  12  23  30  32  34  40  54]	0.471739130435	1.0	0.372826086957	0.705816264406
[6  14  19  33  36  37  42  44  48  52]	0.542391304348	1.0	0.398913043478	1.11932271447
[1  16  18  23  25  26  27  29  30  32  39  47  49  50]	0.75	1.0	0.369565217391	0.477482535589
[4  29]	0.484782608696	1.0	0.404347826087	0.331642962601
[22  32  43  47]	0.45652173913	1.0	0.371739130435	0.318829784673
[3  5  6  11  15  23  24  31  32  34  45  54]	0.472826086957	1.0	0.390217391304	1.32867471762
[14  19  21  27  35  44]	0.594565217391	1.0	0.386956521739	0.921360914042
[6  9  22  29  33  37  53  55]	0.50652173913	1.0	0.390217391304	1.42035367826
[4  6  10  12  24  25  30  31  35  42]	0.64347826087	1.0	0.373913043478	0.42001718014
[17  55]	0.407608695652	1.0	0.407608695652	1.70005866293
[4  5  11  21  25  30  32  39  40  42  44  45  48  49]	0.725	1.0	0.4	0.567171338404
[2  13  26  50]	0.578260869565	1.0	0.371739130435	0.160808614064
[6  17  29  31  33  34  36  38  41  42  44  53]	0.58152173913	1.0	0.35652173913	0.817393560033
[4  13  30  35  36  49]	0.535869565217	1.0	0.384782608696	0.296079674808
[4  17  31  35  36  44  55  56]	0.520652173913	1.0	0.407608695652	1.38097680551
